Name,Codename,Cores,Clock,Socket,Process,L3_Cache,TDP,Release
Core i7-3615QM,Ivy Bridge,4.0,2.3,BGA 1224,22.0,6MB,45.0,2012-04-29
Core i7-3630QM,Ivy Bridge,4.0,2.4,Socket G2 (988B),22.0,6MB,45.0,2012-09-30
Core i7-3632QM,Ivy Bridge,4.0,2.2,Socket G2 (988B),22.0,6MB,35.0,2012-10-19
Core i7-3632QM,Ivy Bridge,4.0,2.2,BGA 1224,22.0,6MB,35.0,2012-10-19
Core i7-3635QM,Ivy Bridge,4.0,2.4,BGA 1224,22.0,6MB,45.0,
Core i7-3720QM,Ivy Bridge,4.0,2.6,Socket G2 (988B),22.0,6MB,45.0,2012-04-29
Core i7-3720QM,Ivy Bridge,4.0,2.6,BGA 1224,22.0,6MB,45.0,2012-04-29
Core i7-3740QM,Ivy Bridge,4.0,2.7,Socket G2 (988B),22.0,6MB,45.0,
Core i7-3740QM,Ivy Bridge,4.0,2.7,BGA 1224,22.0,6MB,45.0,
Core i7-3770,Ivy Bridge,4.0,3.4,Socket 1155,22.0,8MB,77.0,2012-04-29
Core i7-3770K,Ivy Bridge,4.0,3.5,Socket 1155,22.0,8MB,77.0,2012-04-29
Core i7-3770S,Ivy Bridge,4.0,3.1,Socket 1155,22.0,8MB,65.0,2012-04-29
Core i7-3770T,Ivy Bridge,4.0,2.5,Socket 1155,22.0,8MB,45.0,2012-04-29
Core i7-3820,Sandy Bridge-E,4.0,3.6,Socket 2011,32.0,10MB,130.0,2012-02-13
Core i7-3820QM,Ivy Bridge,4.0,2.7,Socket G2 (988B),22.0,8MB,45.0,2012-04-29
Core i7-3820QM,Ivy Bridge,4.0,2.7,BGA 1224,22.0,8MB,45.0,2012-04-29
Core i7-3840QM,Ivy Bridge,4.0,2.8,Socket G2 (988B),22.0,8MB,45.0,
Core i7-3840QM,Ivy Bridge,4.0,2.8,BGA 1224,22.0,8MB,45.0,
Core i7-3920XM,Ivy Bridge,4.0,2.9,Socket G2 (988B),22.0,8MB,55.0,2012-04-29
Core i7-3940XM,Ivy Bridge,4.0,3.0,Socket G2 (988B),22.0,8MB,55.0,
Xeon E3-1105C,Gladden,4.0,1000.0,BGA 1283,32.0,6MB,25.0,2012-05-14
Xeon E3-1125C,Gladden,4.0,2000.0,BGA 1283,32.0,8MB,40.0,2012-05-14
Xeon E3-1220 v2,Ivy Bridge,4.0,3.1,Socket 1155,22.0,8MB,69.0,2012-05-14
Xeon E3-1225 v2,Ivy Bridge,4.0,3.2,Socket 1155,22.0,8MB,77.0,2012-05-14
Xeon E3-1230 v2,Ivy Bridge,4.0,3.3,Socket 1155,22.0,8MB,69.0,2012-05-14
Xeon E3-1240 v2,Ivy Bridge,4.0,3.4,Socket 1155,22.0,8MB,69.0,2012-05-14
Xeon E3-1245 v2,Ivy Bridge,4.0,3.4,Socket 1155,22.0,8MB,77.0,2012-05-14
Xeon E3-1265L v2,Ivy Bridge,4.0,2.5,Socket 1155,22.0,8MB,45.0,2012-05-14
Xeon E3-1270 v2,Ivy Bridge,4.0,3.5,Socket 1155,22.0,8MB,69.0,2012-05-14
Xeon E3-1275 v2,Ivy Bridge,4.0,3.5,Socket 1155,22.0,8MB,77.0,2012-05-14
Xeon E3-1280 v2,Ivy Bridge,4.0,3.6,Socket 1155,22.0,8MB,69.0,2012-05-14
Xeon E3-1290 v2,Ivy Bridge,4.0,3.7,Socket 1155,22.0,8MB,87.0,2012-05-14
Xeon E5-1410,Sandy Bridge-EN,4.0,2.8,Socket 1356,32.0,10MB,80.0,2012-05-14
Xeon E5-1620,Sandy Bridge-E,4.0,3.6,Socket 2011,32.0,10MB,130.0,2012-03-06
Xeon E5-2403,Sandy Bridge-EN,4.0,1800.0,Socket 1356,32.0,10MB,80.0,2012-05-14
Xeon E5-2407,Sandy Bridge-EN,4.0,2.2,Socket 1356,32.0,10MB,80.0,2012-05-14
Xeon E5-2418L,Sandy Bridge-EN,4.0,2.0,Socket 1356,32.0,10MB,50.0,2012-05-14
Xeon E5-2603,Sandy Bridge-EP,4.0,1800.0,Socket 2011,32.0,10MB,80.0,2012-03-06
Xeon E5-2609,Sandy Bridge-EP,4.0,2.4,Socket 2011,32.0,10MB,80.0,2012-03-06
Xeon E5-2643,Sandy Bridge-EP,4.0,3.3,Socket 2011,32.0,10MB,130.0,2012-03-06
Xeon E5-4603,Sandy Bridge-EP,4.0,2000.0,Socket 2011,32.0,10MB,95.0,2012-05-14
FX-6120,Zambezi,6.0,3.6,Socket AM3+,32.0,8MB,95.0,
FX-6130,Zambezi,6.0,3.6,Socket AM3+,32.0,8MB,95.0,
FX-6200,Zambezi,6.0,3.8,Socket AM3+,32.0,8MB,125.0,2012-02-27
FX-6300,Vishera,6.0,3.5,Socket AM3+,32.0,8MB,95.0,
Opteron 4332 HE,Seoul,6.0,3.0,Socket C32,32.0,8MB,65.0,2012-12-04
Opteron 4334,Seoul,6.0,3.1,Socket C32,32.0,8MB,95.0,2012-12-04
Opteron 4340,Seoul,6.0,3.5,Socket C32,32.0,8MB,95.0,2012-12-04
Core i7-3970X,Sandy Bridge-E,6.0,3.5,Socket 2011,32.0,15MB,150.0,
Xeon E5-1428L,Sandy Bridge-EN,6.0,1800.0,Socket 1356,32.0,15MB,60.0,2012-05-14
Xeon E5-1650,Sandy Bridge-E,6.0,3.2,Socket 2011,32.0,12MB,130.0,2012-03-06
Xeon E5-1660,Sandy Bridge-E,6.0,3.3,Socket 2011,32.0,15MB,130.0,2012-03-06
Xeon E5-2420,Sandy Bridge-EN,6.0,1.9,Socket 1356,32.0,15MB,95.0,2012-05-14
Xeon E5-2428L,Sandy Bridge-EN,6.0,1.8,Socket 1356,32.0,15MB,60.0,2012-05-14
Xeon E5-2430,Sandy Bridge-EN,6.0,2.2,Socket 1356,32.0,15MB,95.0,2012-05-14
Xeon E5-2430L,Sandy Bridge-EN,6.0,2.0,Socket 1356,32.0,15MB,60.0,2012-05-14
Xeon E5-2440,Sandy Bridge-EN,6.0,2.4,Socket 1356,32.0,15MB,95.0,2012-05-14
Xeon E5-2620,Sandy Bridge-EP,6.0,2.0,Socket 2011,32.0,15MB,95.0,2012-03-06
Xeon E5-2630,Sandy Bridge-EP,6.0,2.3,Socket 2011,32.0,15MB,95.0,2012-03-06
Xeon E5-2630L,Sandy Bridge-EP,6.0,2.0,Socket 2011,32.0,15MB,60.0,2012-03-06
Xeon E5-2640,Sandy Bridge-EP,6.0,2.5,Socket 2011,32.0,15MB,95.0,2012-03-06
Xeon E5-2667,Sandy Bridge-EP,6.0,2.9,Socket 2011,32.0,15MB,130.0,2012-03-06
Xeon E5-4607,Sandy Bridge-EP,6.0,2.2,Socket 2011,32.0,15MB,95.0,2012-05-14
Xeon E5-4610,Sandy Bridge-EP,6.0,2.4,Socket 2011,32.0,15MB,130.0,2012-05-14
Xeon E5-4617,Sandy Bridge-EP,6.0,2.9,Socket 2011,32.0,15MB,130.0,2012-05-14
FX-8140,Zambezi,8.0,3.2,Socket AM3+,32.0,8MB,95.0,
FX-8170,Zambezi,8.0,3.9,Socket AM3+,32.0,8MB,125.0,
FX-8300,Vishera,8.0,3.3,Socket AM3+,32.0,8MB,95.0,
FX-8320,Vishera,8.0,3.5,Socket AM3+,32.0,8MB,125.0,
FX-8350,Vishera,8.0,4.0,Socket AM3+,32.0,8MB,125.0,
Opteron 3380,Delhi,8.0,2.6,Socket AM3+,32.0,8MB,65.0,2012-12-04
Opteron 4376 HE,Seoul,8.0,2.6,Socket C32,32.0,8MB,65.0,2012-12-04
Opteron 4386,Seoul,8.0,3.1,Socket C32,32.0,8MB,95.0,2012-12-04
Opteron 43GK HE,Seoul,8.0,2.6,Socket C32,32.0,8MB,65.0,2012-12-04
Xeon E5-2448L,Sandy Bridge-EN,8.0,1.8,Socket 1356,32.0,20MB,70.0,2012-05-14
Xeon E5-2450,Sandy Bridge-EN,8.0,2.1,Socket 1356,32.0,20MB,95.0,2012-05-14
Xeon E5-2450L,Sandy Bridge-EN,8.0,1.8,Socket 1356,32.0,20MB,70.0,2012-05-14
Xeon E5-2470,Sandy Bridge-EN,8.0,2.3,Socket 1356,32.0,20MB,95.0,2012-05-14
Xeon E5-2648L,Sandy Bridge-EP,8.0,1.8,Socket 2011,32.0,20MB,70.0,2012-03-06
Xeon E5-2650,Sandy Bridge-EP,8.0,2.0,Socket 2011,32.0,20MB,95.0,2012-03-06
Xeon E5-2650L,Sandy Bridge-EP,8.0,1.8,Socket 2011,32.0,20MB,70.0,2012-03-06
Xeon E5-2658,Sandy Bridge-EP,8.0,2.1,Socket 2011,32.0,20MB,95.0,2012-03-06
Xeon E5-2660,Sandy Bridge-EP,8.0,2.2,Socket 2011,32.0,20MB,95.0,2012-03-06
Xeon E5-2665,Sandy Bridge-EP,8.0,2.4,Socket 2011,32.0,20MB,115.0,2012-03-06
Xeon E5-2670,Sandy Bridge-EP,8.0,2.6,Socket 2011,32.0,20MB,115.0,2012-03-06
Xeon E5-2680,Sandy Bridge-EP,8.0,2.7,Socket 2011,32.0,20MB,130.0,2012-03-06
Xeon E5-2687W,Sandy Bridge-EP,8.0,3.1,Socket 2011,32.0,20MB,150.0,2012-03-06
Xeon E5-2690,Sandy Bridge-EP,8.0,2.9,Socket 2011,32.0,20MB,135.0,2012-03-06
Xeon E5-4620,Sandy Bridge-EP,8.0,2.7,Socket 2011,32.0,16MB,130.0,2012-05-14
Xeon E5-4640,Sandy Bridge-EP,8.0,2.4,Socket 2011,32.0,20MB,95.0,2012-05-14
Xeon E5-4650,Sandy Bridge-EP,8.0,2.7,Socket 2011,32.0,20MB,130.0,2012-05-14
Xeon E5-4650L,Sandy Bridge-EP,8.0,2.6,Socket 2011,32.0,20MB,115.0,2012-05-14
Atom E3815,Bay Trail-I,1.0,1467.0,BGA 1170,22.0,,5.0,2013-10-08
Atom Z2420,Penwell,1.0,1200.0,BGA 617,32.0,,3.0,
Atom Z2480,Penwell,1.0,1400.0,BGA 617,32.0,,3.0,
Celeron 947UE,Ivy Bridge,1.0,1400.0,BGA 1023,22.0,1MB,17.0,2013-01-20
A4-1200,Temash,2.0,1000.0,Socket FT3,28.0,,4.0,
A4-1250,Temash,2.0,1000.0,Socket FT3,28.0,,8.0,
A4-4000,Richland,2.0,3.0,Socket FM2,32.0,,65.0,
A4-5145M,Richland,2.0,2.0,Socket FP2,32.0,,17.0,
A4-5150M,Richland,2.0,2.7,Socket FS1r2,32.0,,35.0,2013-03-12
A4-6300,Richland,2.0,3.7,Socket FM2,32.0,,65.0,
A4-6300B,Richland,2.0,3.7,Socket FM2,32.0,,65.0,
A4-6320,Richland,2.0,3.8,Socket FM2,32.0,,65.0,
A6-5345M,Richland,2.0,2.2,Socket FP2,32.0,,17.0,
A6-5350M,Richland,2.0,2.9,Socket FS1r2,32.0,,35.0,
A6-5357M,Richland,2.0,2.9,Socket FP2,32.0,,35.0,
A6-6400B,Richland,2.0,3.9,Socket FM2,32.0,,65.0,
A6-6400K,Richland,2.0,3.9,Socket FM2,32.0,,65.0,
Athlon II X2 280,Regor,2.0,3.6,Socket AM3,45.0,,65.0,2013-02-06
E1-1500,Zacate,2.0,1480.0,Socket FT1,40.0,,18.0,2013-01-06
E1-2100,Kabini,2.0,1000.0,Socket FT3,28.0,,9.0,
E1-2500,Kabini,2.0,1400.0,Socket FT3,28.0,,15.0,
E2-2000,Zacate,2.0,1750.0,Socket FT1,40.0,,18.0,2013-01-06
E2-3000,Kabini,2.0,1650.0,Socket FT3,28.0,,15.0,
Atom E3825,Bay Trail-I,2.0,1333.0,BGA 1170,22.0,,6.0,2013-10-08
Atom E3826,Bay Trail-I,2.0,1467.0,BGA 1170,22.0,,7.0,2013-10-08
Atom E3827,Bay Trail-I,2.0,1750.0,BGA 1170,22.0,,8.0,2013-10-08
Atom Z2520,Clovertrail,2.0,1200.0,BGA 617,32.0,,3.0,2013-02-27
Atom Z2560,Clovertrail,2.0,1600.0,BGA 617,32.0,,3.0,2013-02-27
Atom Z2580,Clovertrail,2.0,2000.0,BGA 617,32.0,,3.0,2013-02-27
Celeron 1000M,Ivy Bridge,2.0,1800.0,Socket G2 (988B),22.0,2MB,35.0,2013-01-20
Celeron 1007U,Ivy Bridge,2.0,1500.0,BGA 1023,22.0,2MB,17.0,2013-01-20
Celeron 1020E,Ivy Bridge,2.0,2.2,Socket G2 (988B),22.0,2MB,35.0,2013-01-20
Celeron 1020E,Ivy Bridge,2.0,2.2,BGA 1023,22.0,2MB,35.0,2013-01-20
Celeron 1020M,Ivy Bridge,2.0,2.1,Socket G2 (988B),22.0,2MB,35.0,2013-01-20
Celeron 1037U,Ivy Bridge,2.0,1800.0,BGA 1023,22.0,2MB,17.0,2013-01-20
Celeron 1047UE,Ivy Bridge,2.0,1400.0,BGA 1023,22.0,2MB,17.0,2013-01-20
Celeron 2950M,Haswell,2.0,2000.0,Socket G3,22.0,2MB,37.0,
Celeron 2950M,Haswell,2.0,2000.0,Socket G2 (988B),22.0,2MB,37.0,
Celeron 2955U,Haswell,2.0,1400.0,Socket G2 (988B),22.0,2MB,15.0,
Celeron 2955U,Haswell,2.0,1400.0,Socket G3,22.0,2MB,15.0,
Celeron 2961Y,Haswell,2.0,1100.0,BGA 1168,22.0,2MB,12.0,
Celeron 2980U,Haswell,2.0,1600.0,Socket G3,22.0,2MB,15.0,
Celeron G1620T,Ivy Bridge,2.0,2.4,Socket 1155,22.0,2MB,35.0,
Celeron G1630,Ivy Bridge,2.0,2.8,Socket 1155,22.0,2MB,55.0,
Celeron G1820,Haswell,2.0,2.7,Socket 1150,22.0,3MB,54.0,
Celeron G1820T,Haswell,2.0,2.4,Socket 1150,22.0,3MB,54.0,
Celeron G1820TE,Haswell,2.0,2.2,Socket 1150,22.0,3MB,54.0,
Celeron G1830,Haswell,2.0,2.8,Socket 1150,22.0,3MB,54.0,
Celeron N2805,Bay Trail-M,2.0,1463.0,BGA 1170,22.0,,4.0,2013-09-11
Celeron N2806,Bay Trail-M,2.0,1.58,BGA 1170,22.0,,4.0,
Celeron N2810,Bay Trail-M,2.0,2000.0,BGA 1170,22.0,,7.0,2013-09-11
Celeron N2820,Bay Trail-M,2.0,2.17,BGA 1170,22.0,,7.0,
Core i3-3227U,Ivy Bridge,2.0,1900.0,BGA 1023,22.0,3MB,17.0,2013-01-08
Core i3-3229Y,Ivy Bridge,2.0,1400.0,BGA 1023,22.0,3MB,13.0,2013-01-08
Core i3-4000M,Haswell,2.0,2.4,Socket G3,22.0,3MB,37.0,2013-09-04
Core i3-4005U,Haswell,2.0,1700.0,BGA 1168,22.0,3MB,15.0,2013-09-04
Core i3-4010U,Haswell,2.0,1700.0,BGA 1168,22.0,3MB,15.0,2013-06-04
Core i3-4010Y,Haswell,2.0,1300.0,BGA 1168,22.0,3MB,12.0,2013-06-04
Core i3-4100E,Haswell,2.0,2.4,BGA 1364,22.0,3MB,37.0,2013-09-04
Core i3-4100U,Haswell,2.0,1800.0,BGA 1168,22.0,3MB,15.0,2013-06-04
Core i3-4102E,Haswell,2.0,1600.0,BGA 1364,22.0,3MB,25.0,2013-09-04
Core i3-4130,Haswell,2.0,3.4,Socket 1150,22.0,3MB,54.0,
Core i3-4130T,Haswell,2.0,2.9,Socket 1150,22.0,3MB,35.0,
Core i3-4158U,Haswell,2.0,2000.0,BGA 1168,22.0,3MB,28.0,2013-06-04
Core i3-4330,Haswell,2.0,3.5,Socket 1150,22.0,4MB,54.0,
Core i3-4330T,Haswell,2.0,3.0,Socket 1150,22.0,4MB,35.0,
Core i3-4340,Haswell,2.0,3.6,Socket 1150,22.0,4MB,54.0,
Core i5-3339Y,Ivy Bridge,2.0,1.5,BGA 1023,22.0,3MB,13.0,2013-01-08
Core i5-3439Y,Ivy Bridge,2.0,1.5,BGA 1023,22.0,3MB,13.0,2013-01-08
Core i5-4200U,Haswell,2.0,1.6,BGA 1168,22.0,3MB,15.0,2013-06-04
Core i5-4200Y,Haswell,2.0,1400.0,BGA 1168,22.0,3MB,12.0,2013-06-04
Core i5-4250U,Haswell,2.0,1.3,BGA 1168,22.0,3MB,15.0,2013-06-04
Core i5-4258U,Haswell,2.0,2.4,BGA 1168,22.0,3MB,28.0,2013-06-04
Core i5-4288U,Haswell,2.0,2.6,BGA 1168,22.0,3MB,28.0,2013-06-04
Core i5-4300M,Haswell,2.0,2.6,Socket G3,22.0,3MB,37.0,
Core i5-4330M,Haswell,2.0,2.8,Socket G3,22.0,3MB,37.0,
Core i5-4350U,Haswell,2.0,1.4,BGA 1168,22.0,3MB,15.0,2013-06-04
Core i5-4570T,Haswell,2.0,2.9,Socket 1150,22.0,4MB,35.0,
Core i5-4570TE,Haswell,2.0,2.7,Socket 1150,22.0,4MB,35.0,
Core i7-3537U,Ivy Bridge,2.0,2.0,BGA 1023,22.0,4MB,17.0,2013-01-08
Core i7-3540M,Ivy Bridge,2.0,3.0,BGA 1023,22.0,4MB,35.0,2013-01-08
Core i7-3540M,Ivy Bridge,2.0,3.0,Socket G2 (988B),22.0,4MB,35.0,2013-01-08
Core i7-3687U,Ivy Bridge,2.0,2.1,BGA 1023,22.0,4MB,17.0,2013-01-08
Core i7-3689Y,Ivy Bridge,2.0,1.5,BGA 1023,22.0,4MB,13.0,2013-01-08
Core i7-4500U,Haswell-ULT,2.0,1.8,BGA 1168,22.0,4MB,15.0,2013-06-04
Core i7-4550U,Haswell-ULT,2.0,1.5,BGA 1168,22.0,4MB,15.0,2013-06-04
Core i7-4558U,Haswell-ULT,2.0,2.8,BGA 1168,22.0,4MB,28.0,2013-06-04
Core i7-4600M,Haswell,2.0,2.9,Socket G3,22.0,4MB,37.0,
Core i7-4600U,Haswell-ULT,2.0,2.1,BGA 1168,22.0,4MB,15.0,
Core i7-4650U,Haswell-ULT,2.0,1.7,BGA 1168,22.0,4MB,15.0,2013-06-04
Pentium 2030M,Ivy Bridge,2.0,2.5,Socket G2 (988B),22.0,2MB,35.0,
Pentium 3550M,Haswell,2.0,2.3,Socket G3,22.0,2MB,37.0,
Pentium 3556U,Haswell,2.0,1700.0,BGA 1168,22.0,2MB,15.0,
Pentium 3560Y,Haswell,2.0,1200.0,BGA 1168,22.0,2MB,12.0,
Pentium 987,Sandy Bridge,2.0,1500.0,BGA 1023,32.0,2MB,17.0,
Pentium G2010,Ivy Bridge,2.0,2.8,Socket 1155,22.0,3MB,55.0,
Pentium G2020,Ivy Bridge,2.0,2.9,Socket 1155,22.0,3MB,55.0,
Pentium G2020T,Ivy Bridge,2.0,2.5,Socket 1155,22.0,3MB,35.0,
Pentium G2130,Ivy Bridge,2.0,3.2,Socket 1155,22.0,3MB,55.0,
Pentium G3220,Haswell,2.0,3.0,Socket 1150,22.0,3MB,54.0,
Pentium G3220T,Haswell,2.0,2.6,Socket 1150,22.0,3MB,35.0,
Pentium G3420,Haswell,2.0,3.2,Socket 1150,22.0,3MB,54.0,
Pentium G3420T,Haswell,2.0,2.7,Socket 1150,22.0,3MB,35.0,
Pentium G3430,Haswell,2.0,3.3,Socket 1150,22.0,3MB,54.0,
Xeon E3-1220L v3,Haswell-WS,2.0,1.6,Socket 1150,22.0,4MB,16.0,
A10-5745M,Richland,4.0,2.1,Socket FP2,32.0,,25.0,
A10-5750M,Richland,4.0,2.5,Socket FS1r2,32.0,,35.0,
A10-5757M,Richland,4.0,2.5,Socket FP2,32.0,,35.0,
A10-6700,Richland,4.0,3.7,Socket FM2,32.0,,65.0,
A10-6700T,Richland,4.0,2.5,Socket FM2,32.0,,45.0,2013-09-16
A10-6790B,Richland,4.0,4.0,Socket FM2,32.0,,100.0,2013-10-28
A10-6790K,Richland,4.0,4.0,Socket FM2,32.0,,100.0,2013-10-28
A10-6800K,Richland,4.0,4.1,Socket FM2,32.0,,100.0,
A4-1350,Temash,4.0,1000.0,Socket FT3,28.0,,8.0,2013-10-18
A4-5000,Kabini,4.0,1500.0,Socket FT3,28.0,,15.0,
A6-1450,Temash,4.0,1000.0,Socket FT3,28.0,,8.0,
A6-5200,Kabini,4.0,2000.0,Socket FT3,28.0,,25.0,
A8-5545M,Richland,4.0,1.7,Socket FP2,32.0,,25.0,
A8-5550M,Richland,4.0,2.1,Socket FS1r2,32.0,,35.0,
A8-5557M,Richland,4.0,2.1,Socket FP2,32.0,,35.0,
A8-6500,Richland,4.0,3.5,Socket FM2,32.0,,65.0,
A8-6500B,Richland,4.0,3.5,Socket FM2,32.0,,65.0,
A8-6500T,Richland,4.0,2.1,Socket FM2,32.0,,45.0,2013-09-16
A8-6600K,Richland,4.0,3.9,Socket FM2,32.0,,100.0,
Athlon X4 750,Richland,4.0,3.4,Socket FM2,32.0,,65.0,
Athlon X4 760K,Richland,4.0,3.8,Socket FM2,32.0,,100.0,
E2-3800,Kabini,4.0,1300.0,Socket FT3,28.0,,15.0,
FX-4130,Vishera,4.0,3.8,Socket AM3+,32.0,8MB,125.0,2013-01-30
FX-4350,Vishera,4.0,4.2,Socket AM3+,32.0,8MB,125.0,2013-04-29
Opteron X1150,Kyoto,4.0,2000.0,Socket FT3,28.0,,17.0,2013-05-29
Opteron X2150,Kyoto,4.0,1900.0,Socket FT3,28.0,,22.0,2013-05-29
Atom E3845,Bay Trail-I,4.0,1910.0,BGA 1170,22.0,,10.0,2013-10-08
Atom Z3740,Bay Trail-T,4.0,1333.0,BGA 1380,22.0,,2.0,2013-09-27
Atom Z3770,Bay Trail-T,4.0,1.467,BGA 1380,22.0,,8.0,2013-09-27
Celeron N2910,Bay Trail-M,4.0,1600.0,BGA 1170,22.0,,7.0,2013-09-11
Celeron N2920,Bay Trail-M,4.0,1.86,BGA 1170,22.0,,7.0,
Core i5-4430,Haswell,4.0,3.0,Socket 1150,22.0,6MB,84.0,
Core i5-4430S,Haswell,4.0,2.7,Socket 1150,22.0,6MB,65.0,
Core i5-4440,Haswell,4.0,3.1,Socket 1150,22.0,6MB,84.0,
Core i5-4440S,Haswell,4.0,2.8,Socket 1150,22.0,6MB,65.0,
Core i5-4570,Haswell,4.0,3.2,Socket 1150,22.0,6MB,84.0,
Core i5-4570R,Haswell,4.0,2.7,BGA 1364,22.0,4MB,65.0,
Core i5-4570S,Haswell,4.0,2.9,Socket 1150,22.0,6MB,65.0,
Core i5-4670,Haswell,4.0,3.4,Socket 1150,22.0,6MB,84.0,
Core i5-4670K,Haswell,4.0,3.4,Socket 1150,22.0,6MB,84.0,
Core i5-4670R,Haswell,4.0,3.0,BGA 1364,22.0,4MB,65.0,
Core i5-4670S,Haswell,4.0,3.1,Socket 1150,22.0,6MB,65.0,
Core i5-4670T,Haswell,4.0,2.3,Socket 1150,22.0,6MB,45.0,
Core i7-4700EQ,Haswell,4.0,2.4,BGA 1364,22.0,8MB,47.0,2013-05-27
Core i7-4700HQ,Crystalwell,4.0,2.4,BGA 1364,22.0,6MB,47.0,2013-05-27
Core i7-4700MQ,Haswell,4.0,2.4,Socket G3,22.0,6MB,47.0,2013-05-27
Core i7-4702HQ,Crystalwell,4.0,2.2,BGA 1364,22.0,6MB,37.0,2013-05-27
Core i7-4702MQ,Haswell,4.0,2.2,Socket G3,22.0,6MB,37.0,2013-05-27
Core i7-4710MQ,Haswell,4.0,2.5,Socket G3,22.0,6MB,47.0,2013-04-14
Core i7-4712MQ,Haswell,4.0,2.3,Socket G3,22.0,6MB,37.0,2013-04-14
Core i7-4750HQ,Crystalwell,4.0,2.0,BGA 1364,22.0,6MB,47.0,2013-05-27
Core i7-4765T,Haswell,4.0,2.0,Socket 1150,22.0,8MB,35.0,
Core i7-4770,Haswell,4.0,3.4,Socket 1150,22.0,8MB,84.0,
Core i7-4770K,Haswell,4.0,3.5,Socket 1150,22.0,8MB,84.0,
Core i7-4770R,Haswell,4.0,3.2,BGA 1364,22.0,6MB,65.0,
Core i7-4770S,Haswell,4.0,3.1,Socket 1150,22.0,8MB,65.0,
Core i7-4770T,Haswell,4.0,2.5,Socket 1150,22.0,8MB,45.0,
Core i7-4770TE,Haswell,4.0,2.3,Socket 1150,22.0,8MB,45.0,
Core i7-4771,Haswell,4.0,3.5,Socket 1150,22.0,8MB,84.0,
Core i7-4785T,Haswell,4.0,2.2,Socket 1150,22.0,8MB,35.0,
Core i7-4800MQ,Haswell,4.0,2.7,Socket G3,22.0,6MB,47.0,2013-04-29
Core i7-4820K,Ivy Bridge-E,4.0,3.7,Socket 2011,22.0,10MB,130.0,
Core i7-4850EQ,Crystalwell,4.0,1.6,BGA 1364,22.0,8MB,47.0,2013-08-29
Core i7-4850HQ,Crystalwell,4.0,2.3,BGA 1364,22.0,6MB,47.0,2013-04-29
Core i7-4860EQ,Crystalwell,4.0,1.8,BGA 1364,22.0,8MB,47.0,2013-08-29
Core i7-4900MQ,Haswell,4.0,2.8,Socket G3,22.0,8MB,47.0,
Core i7-4930MX,Haswell,4.0,3.0,Socket G3,22.0,8MB,57.0,2013-04-29
Core i7-4950HQ,Crystalwell,4.0,2.4,BGA 1364,22.0,6MB,47.0,2013-06-07
Core i7-4960HQ,Crystalwell,4.0,2.6,BGA 1364,22.0,8MB,47.0,
Core i7-4980HQ,Crystalwell,4.0,2.8,BGA 1364,22.0,6MB,47.0,
Xeon E3-1220 v3,Haswell-WS,4.0,3.1,Socket 1150,22.0,8MB,80.0,
Xeon E3-1225 v3,Haswell-WS,4.0,3.2,Socket 1150,22.0,8MB,84.0,
Xeon E3-1230 v3,Haswell-WS,4.0,3.3,Socket 1150,22.0,8MB,80.0,
Xeon E3-1230L v3,Haswell-WS,4.0,1.8,Socket 1150,22.0,8MB,25.0,
Xeon E3-1240 v3,Haswell-WS,4.0,3.4,Socket 1150,22.0,8MB,80.0,
Xeon E3-1245 v3,Haswell-WS,4.0,3.4,Socket 1150,22.0,8MB,84.0,
Xeon E3-1265L v3,Haswell-WS,4.0,2.5,Socket 1150,22.0,8MB,45.0,
Xeon E3-1270 v3,Haswell-WS,4.0,3.5,Socket 1150,22.0,8MB,80.0,
Xeon E3-1275 v3,Haswell-WS,4.0,3.5,Socket 1150,22.0,8MB,84.0,
Xeon E3-1280 v3,Haswell-WS,4.0,3.6,Socket 1150,22.0,8MB,82.0,
Xeon E3-1285 v3,Haswell-WS,4.0,3.6,Socket 1150,22.0,8MB,84.0,
Xeon E3-1285L v3,Haswell-WS,4.0,3.1,Socket 1150,22.0,8MB,65.0,
Xeon E5-1607 v2,Ivy Bridge-E,4.0,3.0,Socket 2011,22.0,10MB,130.0,2013-09-10
Xeon E5-1620 v2,Ivy Bridge-E,4.0,3.7,Socket 2011,22.0,10MB,130.0,2013-09-10
Xeon E5-2403 v2,Ivy Bridge-EN,4.0,1800.0,Socket 1356,22.0,10MB,80.0,
Xeon E5-2407 v2,Ivy Bridge-EN,4.0,2.4,Socket 1356,22.0,10MB,80.0,
Xeon E5-2603 v2,Ivy Bridge-EP,4.0,1800.0,Socket 2011,22.0,10MB,80.0,
Xeon E5-2609 v2,Ivy Bridge-EP,4.0,2.5,Socket 2011,22.0,10MB,80.0,
Xeon E5-2637 v2,Ivy Bridge-EP,4.0,3.5,Socket 2011,22.0,10MB,130.0,
FX-6350,Vishera,6.0,3.9,Socket AM3+,32.0,8MB,125.0,2013-04-29
Core i7-3910K,Sandy Bridge-E,6.0,3.0,Socket 2011,32.0,12MB,130.0,2013-07-24
Core i7-4930K,Ivy Bridge-E,6.0,3.4,Socket 2011,22.0,12MB,130.0,
Core i7-4960X,Ivy Bridge-E,6.0,3.6,Socket 2011,22.0,15MB,130.0,
Xeon E5-1650 v2,Ivy Bridge-E,6.0,3.5,Socket 2011,22.0,12MB,130.0,2013-09-10
Xeon E5-1660 v2,Ivy Bridge-E,6.0,3.7,Socket 2011,22.0,15MB,130.0,2013-09-10
